20	19
-1	47
6	36
-15	17
-29	-4
-22	-30
-4	10
-43	-41
-10	-19
-23	-21
-38	17
-24	46
37	-16
-19	-22
42	32
32	-40
-45	13
-6	32
-40	-14
-5	4
29	20
30	-22
32	-3
-4	16
43	49
23	-40
37	-48
-9	-34
-15	-14
8	41
5	35
36	-27
1	36
-33	22
-42	-3
-11	33
-32	-31
17	-26
22	36
2	-42
24	0
40	34
23	28
-37	38
39	-21
-20	28
18	-35
0	-44
32	-42
-39	-31
-29	33
-26	17
-14	-19
-10	30
35	20
44	-50
28	-5
-20	15
-31	4
-27	-23
-19	-13
-7	-1
-40	36
48	-50
41	-30
48	-41
-18	-5
-38	-45
-1	31
-27	-21
-38	19
-45	-20
-40	4
27	20
-6	-4
-28	-44
38	-9
-29	-6
-38	-22
14	1
-27	-36
-8	11
15	8
19	-34
-17	-4
24	31
26	15
25	-8
38	5
-6	-8
4	16
-18	-6
3	40
-9	-33
12	-34
-50	26
37	-28
-33	15
-8	-36
-11	29
-35	4
46	23
34	-33
-15	-2
30	-35
-13	9
27	21
-17	26
36	-17
-49	18
16	-11
6	-29
22	32
-26	-41
12	-38
-31	-21
-14	29
-40	8
-1	-47
36	19
-30	-17
33	18
25	-4
-12	32
-16	20
9	44
26	-26
-20	10
46	49
-28	6
-30	29
40	-11
-10	48
-12	-10
49	15
27	-23
-4	11
-50	-29
22	-22
-17	10
-40	6
-36	6
-32	43
1	-17
-17	40
-4	-33
19	32
30	26
-35	-5
41	-37
-6	23
41	-26
32	-33
4	-43
35	-20
-34	-37
15	42
10	36
-10	-24
13	40
-30	8
26	33
-45	6
37	30
29	1
-6	42
-34	-30
10	3
-45	-48
20	-32
2	35
-16	-9
-14	-42
-44	-38
29	-25
20	7
-22	-7
-50	26
17	27
-40	-4
21	39
45	47
-40	18
-43	49
20	-37
7	-39
13	-30
40	-28
16	21
20	-10
-41	20
-45	15
47	-7
31	28
-45	14
24	21
36	-46
-31	39
30	-23
-50	41
-32	-31
19	-46
49	-15
-30	31
32	40
19	-6
2	11
-20	-29
20	1
-47	-26
-42	-4
-42	33
21	8
28	46
10	-32
16	38
-47	2
-5	38
23	8
-48	-33
4	40
-7	18
-27	-16
-20	41
-26	-5
41	-38
9	-18
-30	-17
28	13
-4	47
-11	29
10	-30
11	29
15	-48
-8	-43
10	-50
47	30
16	17
-8	13
39	6
46	-38
-27	9
-18	-18
33	-21
29	41
-45	-26
39	19
-11	20
33	-6
22	-30
20	2
-43	31
-47	-20
18	-47
34	19
-33	34
-23	-50
47	39
-16	-43
-15	-35
-12	47
-34	-29
48	30
27	38
25	-13
-40	-27
-38	-50
-3	1
9	-10
-15	-24
-22	-35
45	11
-47	48
1	29
11	-17
-42	-48
37	38
30	1
-6	-26
44	-29
45	-19
46	-40
-31	-39
-40	-45
26	12
7	8
-37	-48
-26	-18
-48	49
44	-35
-5	19
-10	-10
28	-3
7	15
-44	-9
10	32
45	23
47	-23
-7	0
6	12
-32	23
16	-11
-50	-43
11	14
41	-16
-6	8
-17	49
-12	46
45	-7
-45	-17
-41	8
-29	28
-5	-8
-13	9
19	47
38	-45
-38	-29
37	-16
13	8
19	-50
13	5
-12	-2
-19	8
0	-27
13	28
-20	-35
-4	12
-9	18
32	-44
43	43
-30	-18
-10	-14
34	-10
-23	1
-39	-48
-8	38
35	-50
25	-12
-46	-30
-21	-21
-40	-21
23	46
39	41
22	11
23	3
42	7
-27	5
-18	12
-25	22
-47	15
37	-35
-42	29
-45	46
-19	27
19	33
30	-48
37	5
-4	29
-23	-29
-7	14
19	27
-31	46
-41	-19
43	6
-43	6
-18	-16
-44	-21
-16	47
28	-2
-46	6
-24	-14
-17	-44
42	-40
10	4
-24	-49
30	20
-1	28
18	6
-27	21
26	-4
24	-15
26	0
7	-6
-40	-5
20	42
21	3
-18	9
-11	11
13	15
22	49
-6	-22
35	-21
17	-22
10	49
44	29
24	9
-32	-33
-42	-34
-9	-13
-49	7
29	20
28	7
44	29
46	-39
42	49
27	30
-4	20
-49	-50
-28	15
-8	28
14	-16
-50	5
-30	21
22	3
45	-21
-46	45
-20	1
-27	35
45	33
23	33
-21	-10
-8	32
13	24
-47	0
-17	-15
23	-9
18	31
13	3
1	-16
-8	39
-48	29
-18	0
26	39
-7	-43
14	42
-24	40
-28	-44
41	-41
34	-22
-50	-40
20	-43
15	44
-14	-24
-42	43
-4	30
-39	-11
34	31
-1	-24
-31	-42
39	-12
22	48
47	-22
-32	-15
-14	48
25	43
-17	-45
-37	-2
42	16
-44	16
-11	13
-15	39
-38	-3
-8	-41
-48	46
-36	-5
-48	-4
-41	-14
41	-6
-38	12
10	26
45	-13
0	23
30	7
-49	-5
31	-4
-27	-32
-18	-48
-20	-9
45	44
35	27
-20	-34
31	29
27	29
42	-21
47	-24
-17	-22
24	-7
6	32
-10	-37
-12	-24
-24	-11
11	-41
-32	-50
-40	-47
-30	5
-25	45
32	-44
0	-17
-43	-23
-31	13
-35	-25
-21	28
40	-5
6	-44
25	15
44	30
23	49
27	-4
39	18
39	5
-48	-28
-43	-34
-35	31
-41	-28
-35	-42
-46	4
28	28
-43	4
22	4
-2	32
-1	-30
-4	-45
-19	46
-35	-14
-21	0
11	20
44	30
-2	13
39	29
36	-9
42	6
-26	-5
-35	16
-11	-13
-4	-9
18	39
8	22
-40	13
14	-2
43	-31
40	24
-39	-29
-45	34
-14	-14
46	12
-22	46
27	-50
-46	-13
-48	5
-3	-32
-10	49
-38	46
42	-28
9	13
-46	34
34	-20
45	26
1	3
28	-29
17	3
-13	15
4	-42
-5	26
13	37
38	-46
-36	5
-50	-5
-18	-22
1	-30
-45	-4
-4	-10
-10	-23
-45	6
31	12
17	-25
-15	43
-36	-48
-1	-1
8	-35
12	-7
36	-8
-25	21
19	-21
24	-5
-3	-7
3	-5
19	-11
-23	-16
-6	2
-13	10
-10	7
-23	-3
39	-42
41	-2
-22	8
25	-49
1	-38
3	15
0	-45
34	33
-35	31
-28	-17
-29	21
22	-25
-42	-50
-17	42
14	11
22	-23
5	26
-26	-46
13	48
-47	-34
-14	8
6	-15
19	38
-11	-20
-40	36
8	13
37	26
-14	41
36	46
26	4
-21	-37
7	19
46	7
24	3
28	-13
-46	11
-31	36
-38	-41
49	49
34	-49
-44	-18
21	17
12	-46
-17	-48
-14	-10
-32	0
28	4
21	8
-29	19
-12	3
41	47
26	7
1	47
23	42
-22	-3
6	-40
-1	5
16	35
-5	6
22	-36
-49	25
10	40
27	45
7	9
16	11
-42	22
-41	-23
-22	32
-9	43
-17	37
-44	-41
41	39
23	-17
21	-22
40	15
-27	-8
-15	-23
-26	-31
2	22
-38	-32
21	-34
16	-35
39	-10
-46	34
0	22
-10	2
-8	-17
-32	17
-50	38
-10	-31
7	44
46	17
-19	-11
-22	11
-43	-13
-40	-13
-30	11
-41	7
42	9
-31	5
45	29
-21	29
29	47
29	-28
23	47
-39	36
-16	20
-2	-4
-2	8
41	-2
29	6
7	-16
47	42
-47	18
49	-47
-6	12
-35	-46
18	-19
18	13
-9	-24
-18	-19
-13	20
-35	29
19	27
-47	16
36	9
-26	-11
-23	24
-30	-29
7	24
9	-50
9	-7
32	8
-20	-46
-34	-45
31	-16
-26	42
45	22
-31	-8
-4	19
-22	46
21	32
24	-5
-10	27
8	-12
3	26
-39	38
31	-19
-14	-36
41	-27
26	-31
-1	-50
32	31
-18	49
41	8
-38	36
-39	-42
43	-20
6	-6
-50	47
-23	-13
23	14
35	-26
38	-45
-18	-32
-35	11
-33	-32
34	48
-22	11
-39	-14
-44	37
6	32
37	3
10	44
-15	16
18	15
8	-43
27	-16
30	-38
-28	-34
45	44
-29	6
29	-6
26	36
-40	-7
27	46
45	46
-36	-33
-21	-12
-32	38
4	-14
-26	-37
-8	-7
49	45
-29	-48
29	-19
27	40
19	29
-27	2
-28	21
-49	2
16	10
-33	-28
-40	36
37	26
-20	-41
-9	-25
22	-35
-20	5
25	21
24	-46
-5	-33
28	35
-21	41
-27	30
16	31
35	27
-3	45
5	15
-5	45
43	-36
25	9
49	-30
-33	-18
35	-6
49	-8
26	-36
43	24
16	35
3	44
-32	23
-35	-42
46	-10
22	4
-34	12
-43	18
18	-49
-3	27
-35	41
4	36
6	-10
21	-31
8	17
-10	-9
-43	-43
-27	23
-49	-28
41	-40
33	18
29	-5
32	42
31	21
-37	41
-14	46
-34	-48
44	27
10	-4
-21	-19
-1	-7
-43	34
19	-14
-17	-21
-15	34
26	39
-50	14
40	36
-32	14
-29	-16
36	12
47	-18
9	36
41	-24
-7	-7
-36	31
7	-26
-19	41
-48	2
49	-31
-47	28
10	-30
-33	9
-23	30
29	-27
41	33
33	-1
3	47
40	26
37	32
-46	2
-40	-30
11	10
-6	21
17	-28
34	-49
27	18
47	4
10	-41
7	19
48	35
-22	-27
21	47
9	-18
-6	28
37	-37
36	-15
18	38
9	26
-19	-48
16	-49
37	24
0	32
17	-38
47	9
3	12
-22	45
-43	-5
-8	31
16	-47
-19	45
13	-24
-8	33
6	-2
32	45
48	33
-44	-23
-16	3
48	-21
-4	39
6	47
15	26
-24	-37
19	-16
-40	-14
3	-5
-33	24
-41	-1
30	-32
-48	-23
-35	-7
-1	8
-45	35
-42	14
-1	28
-46	13
-11	4
-20	-12
8	-46
-25	-29
-1	-2
36	-22
11	32
34	35
-23	-35
-25	34
21	-16
-5	-10
12	-6
13	15
-42	-39
36	-1
-7	-44
40	7
-2	9
-23	-24
-22	-8
-29	-2
29	-1
48	-16
28	-27
36	-31
-29	-38
41	-40
25	43
3	-23
-2	13
-23	32
21	-12
41	-36
17	48
17	-29
35	28
49	-41
-38	14
-31	29
24	-35
18	-26
-48	-11
26	7
-27	-38
9	-14
23	-39
-24	-41
-26	36
-8	36
-31	-46
1	34
-44	25
-38	36
25	-21
46	-20
49	3
9	45
-17	-11
-19	18
-13	5
-11	42
-38	40
-13	-19
15	-9
41	-28
49	28
-8	45
38	-20
-19	12
-29	7
45	24
-22	25
8	38
17	18
-29	15
-21	-33
-35	20
34	-2
18	47
28	-29
-44	2
-3	-21
39	29
45	7
30	18
-50	38
-9	42
-8	-19
-35	-22
-44	-39
-27	-40
43	-36
-48	33
-24	-10
-5	-35
-44	-16
6	-21
26	37
0	-21
1	-33
4	17
-8	-28
-12	-30
-14	-4
17	26
-29	36
-34	-1
49	46
-21	4
-22	24
-40	-33
19	-50
-13	29
27	-27
49	-45
-18	43
41	30
-42	-7
33	32
29	-2
-41	-25
-20	-22
5	-7
-8	-16
-32	12
-4	-19
-27	29
-41	-28
-36	26
-29	-24
19	18
42	-20
-35	21
37	-14
1	-45
-47	12
-22	49
-46	-27
-11	-6
43	-22
-43	-26
23	-41
-44	-35
-4	36
-1	45
39	18
2	-40
3	48
-24	48
17	-34
18	45
40	28
-12	-31
34	-3
-46	-2
-45	-49
-28	-46
10	-7
45	9
7	-16
-6	29
39	40
41	-2
44	-49
13	-9
-32	34
-1	-40
-36	-8
1	14
14	-1
-2	46
-3	20
20	-9
30	-2
2	4
-48	41
-34	4
36	-8
44	39
47	30
22	45
-18	4
-42	2
41	-17
-41	-40
-34	-41
38	-4
-35	11
45	-6
15	-2
-35	48
10	27
34	-21
-33	-46
-28	-13
48	39
-38	20
9	-29
-45	-3
40	-46
-33	-16
34	49
39	41
-38	-50
47	-2
-32	-34
-40	-38
-22	16
26	39
-49	37
10	-5
-30	-21
28	0
42	0
36	7
-14	-41
33	-47
-40	-4
-37	8
7	44
41	8
3	-10
-45	12
-30	40
12	-40
-29	47
9	-12
-41	22
-13	-29
10	19
-31	-19
-29	31
34	-4
27	-1
7	-37
-17	36
-43	-48
-44	-35
15	5
-17	-47
-9	9
-6	-10
-41	-20
28	6
30	37
-25	4
-27	-23
-43	30
-41	-3
45	-21
-47	-4
27	48
19	-48
-43	41
-50	15
3	-18
35	12
45	-4
29	-14
-47	-6
4	44
-29	-10
28	28
-22	-29
48	-49
21	23
46	-22
-48	-28
-25	-28
18	-44
5	8
6	12
-47	-1
-4	-1
38	0
-34	30
41	-30
-31	17
14	17
15	45
24	42
-25	-35
47	6
36	19
40	22
48	1
-27	9
10	47
-22	-15
19	45
-11	-31
-21	-17
4	9
-29	-26
25	-2
-10	-39
22	-8
-36	1
10	21
-32	-36
-4	-2
33	22
2	-36
-37	24
33	1
-27	-50
-19	16
0	-40
-24	27
41	14
25	26
20	-47
-37	-29
23	-10
28	-40
45	-36
-42	-20
45	-12
42	26
40	-14
26	-42
40	-30
19	21
-5	-47
27	27
39	-10
-39	-10
-14	26
-25	-16
20	18
0	-30
-7	-21
49	-3
-41	27
-47	-1
-9	15
-46	-12
26	-6
-21	-43
-24	-35
-12	33
42	-27
17	39
-1	30
-12	-38
-30	48
33	-22
-6	49
4	32
49	-30
-47	-1
-32	25
30	-26
39	38
-1	-31
-11	2
-47	26
9	-32
6	8
21	42
-41	4
8	-2
6	0
23	-1
-27	-47
-39	-19
46	-30
35	37
20	-32
33	-27
-3	-9
-10	12
-46	39
-11	-46
2	33
22	-28
3	22
-47	-41
19	-23
18	49
34	-40
-23	37
48	37
-9	-5
-12	0
21	41
9	-32
-27	49
6	31
21	-13
-25	-30
-25	-27
-21	36
-45	29
30	35
41	3
-21	15
-33	-9
47	31
33	46
-8	35
-29	16
9	2
-34	-46
19	5
41	33
-44	15
-8	-20
-46	-4
-49	38
-43	-38
-6	-26
-37	-41
9	-28
-9	-11
-11	-41
-21	-50
-1	-50
30	-3
18	38
7	-26
7	26
49	27
1	-21
42	-15
-28	41
-28	-49
29	40
-20	23
-29	-39
-30	-33
-33	10
34	49
14	-3
41	-11
21	-25
43	47
-37	36
7	5
-12	-44
-1	-18
26	49
48	31
-26	-27
-16	-2
-20	29
-3	40
16	19
-7	6
21	40
-25	-46
-12	-34
-45	-45
-30	19
48	-44
22	2
-10	-29
1	36
34	-16
34	27
6	-42
16	-7
-47	11
47	-35
21	-34
40	-36
12	-27
3	34
19	1
2	-44
-16	16
-48	-5
-32	28
3	47
21	-31
12	-39
14	-16
33	-46
-16	43
-37	30
-18	-42
-22	-3
-26	-20
-17	25
31	47
-34	12
36	7
42	29
0	-8
-21	-28
-42	22
21	-20
17	23
13	-22
-34	44
23	-8
-12	13
-19	-8
48	-22
39	-29
-18	-45
41	36
-4	-49
-46	-21
-50	-35
27	47
-6	-20
3	-33
38	-21
-6	49
-14	29
39	49
35	27
45	-13
29	-29
-5	-18
48	0
21	-50
-7	30
-25	-5
49	-35
28	-2
-19	-37
-21	37
11	-18
16	-2
-19	-32
37	37
29	-23
31	-46
31	-29
18	-9
31	6
14	-23
29	-17
9	-34
47	32
32	-4
-5	21
37	36
12	-39
-1	-2
17	42
47	11
-37	31
19	48
2	-5
-1	32
-4	19
-34	32
-42	-18
-5	47
19	-23
18	8
25	-43
-12	-43
-6	-1
22	6
45	-49
35	39
-34	32
-48	35
30	-47
-45	14
31	9
36	-48
-9	1
-39	-1
43	33
8	-16
-44	-21
-38	7
-13	-35
-33	-24
-9	26
-22	-43
35	-24
-21	42
-35	-49
39	25
46	-14
28	42
2	15
-49	13
-46	-42
25	12
-33	8
49	37
-22	-27
8	-48
-49	24
41	-4
25	-32
-13	38
-40	42
-10	20
-39	27
30	0
-44	1
-45	-44
-24	27
32	9
29	-27
-27	-9
-45	-16
-48	-44
-16	47
12	40
-49	9
-46	-49
10	41
-17	-20
-37	-25
27	-27
-45	5
43	-10
-50	34
9	-41
7	38
-22	-1
-16	-16
-19	27
4	36
-11	28
27	-41
42	-12
-1	-4
-25	-14
-27	12
-27	-32
-29	-47
-8	3
7	39
8	-47
22	-17
10	-28
-4	-46
4	-18
12	11
32	-41
46	34
48	-28
-13	47
-31	-22
10	30
4	17
42	-22
12	26
31	40
39	2
-7	32
27	-46
10	-33
5	13
-26	-19
-29	-33
-45	-20
3	-4
41	17
-42	26
-4	-29
-23	-27
-19	-3
40	49
-6	-2
6	-11
-32	49
-2	27
5	16
-38	8
-16	-40
-9	37
-24	20
-28	38
33	-40
49	18
-24	-10
32	28
43	-18
29	-18
-41	36
-13	44
-24	-8
-35	-25
17	47
-28	23
30	-4
34	0
-26	21
-33	6
-33	-19
-43	-31
9	-4
-47	12
11	9
45	21
16	-19
42	21
14	25
-28	48
-20	-42
17	20
-46	20
9	19
10	-4
-47	12
-3	-50
-9	-29
6	-30
-31	-3
-39	26
-16	-49
-19	19
-24	6
19	-1
-22	43
-5	48
-3	43
29	36
-49	-18
-28	24
-43	-11
9	10
43	-4
-2	-5
22	-39
-21	-27
42	-15
21	-44
5	-12
-2	20
6	-39
-18	27
14	18
-22	20
-3	38
-12	-27
36	41
-42	-3
-36	37
-18	48
10	-6
-23	24
46	-17
33	39
19	43
3	16
6	-15
16	42
13	-14
49	-39
-44	-24
27	13
19	0
-47	-38
-20	-38
6	30
31	29
-3	42
-17	41
7	17
24	-47
29	10
-26	5
-5	6
-30	47
44	-12
15	26
-42	27
-32	20
32	46
17	29
36	-30
25	11
48	-10
38	4
-8	18
-29	42
-45	-18
43	16
-36	44
-5	46
20	3
13	-12
9	44
29	-28
19	-6
-22	27
20	-45
-50	-12
17	15
-48	15
-18	5
26	-22
-9	-1
-17	20
-3	18
32	35
-2	2
-30	-2
-1	42
47	-36
-11	27
-32	-31
-13	33
12	28
-44	41
38	19
32	15
-16	-14
11	-8
-42	36
-6	-9
-43	19
-43	-42
-19	-35
3	3
47	22
41	15
41	29
-26	23
8	-8
22	26
-21	42
26	-18
-5	34
41	-1
-33	24
39	2
-16	-41
3	9
27	35
-36	-41
19	34
-8	23
-19	24
-10	-47
-3	-42
5	-32
0	-15
-42	25
24	-3
42	17
-26	-16
18	-47
-34	-30
16	6
2	21
13	24
43	33
15	24
-31	3
40	32
41	-28
41	-12
-14	-9
-14	-10
-38	-26
26	-36
-19	6
-11	9
48	41
-16	-49
38	-38
32	38
-29	40
12	-3
-44	-40
-8	-38
-15	1
-48	40
6	44
-28	46
21	-44
40	49
-37	32
-32	-6
-36	-17
40	11
-18	-32
-28	16
-14	-31
43	0
-1	40
-16	29
-27	29
27	10
25	42
5	-6
-18	-15
-46	7
-5	-1
-34	33
46	43
23	-2
46	-24
-30	41
-6	-31
-11	-50
-50	-27
-15	-25
48	-25
-32	-7
1	48
35	19
45	18
-31	-8
26	42
39	-11
4	-1
23	-34
30	10
38	5
31	25
23	7
6	-4
-11	30
-17	-8
-30	4
-23	-8
-2	-32
-35	39
28	3
-32	-34
-40	-32
-46	46
-45	-37
-19	32
37	-26
38	-34
7	-27
-7	1
-1	19
-16	-28
-50	5
22	47
-26	-9
0	-48
-34	-45
28	-39
21	30
-15	5
15	29
2	-49
-38	-9
-20	26
16	35
13	-4
-45	28
-5	23
29	31
30	-5
30	5
25	0
-26	9
-27	33
8	0
18	3
-4	-45
8	-19
-7	34
-32	-34
-44	49
35	22
20	-4
-12	-36
41	0
-16	-8
15	4
44	7
-7	-23
-43	28
30	-5
21	-13
27	-8
4	-33
24	-4
40	-43
-38	-10
48	26
17	-27
42	-44
41	7
37	-6
20	41
-47	-46
5	-34
-4	40
43	49
48	-18
-6	0
-32	22
-27	-24
-18	36
18	-12
-24	-6
23	15
-24	17
-28	-18
-14	14
4	9
40	5
49	42
-15	-48
-45	34
-5	4
2	-4
-18	-27
43	24
-14	-23
-1	25
-46	45
4	-41
45	45
5	-9
-42	-23
-28	-39
-29	25
28	23
32	-35
26	-46
32	-49
10	-17
-9	28
18	28
27	29
18	-3
-13	9
-11	-31
-14	23
-15	44
8	27
22	4
28	-30
-10	-39
41	-48
-10	-21
31	-45
40	0
-23	7
-21	36
-1	-33
-49	29
17	3
4	-21
25	3
-3	-42
6	-19
-35	-35
-44	-41
48	10
-40	-28
-17	-42
-50	-28
-5	-35
-23	-31
-20	35
-29	-22
-24	43
31	-12
9	4
-31	20
20	6
-9	17
-9	26
2	-10
-46	-9
12	-8
13	6
-29	37
-6	-17
41	40
34	-31
-9	-48
49	-48
30	47
17	-38
-26	-20
8	12
49	-41
-28	-12
29	45
-38	2
-25	11
-43	33
33	-4
6	-42
-41	28
-26	-26
33	1
-15	-36
33	21
-28	47
-9	11
-10	-20
-19	-1
-16	-34
15	-39
-1	14
-12	39
46	7
-20	-35
-40	0
-14	-26
4	-25
7	17
49	-12
26	-9
-45	44
-21	36
13	-46
0	17
-16	-38
37	8
-39	23
-21	27
24	31
23	-20
-21	34
28	13
17	-42
29	43
8	27
21	5
42	-29
36	-38
11	13
-40	-29
-27	-22
-11	-3
4	-45
48	3
31	14
23	17
-50	26
-2	-47
18	-44
-16	-38
12	9
-16	42
-45	14
-32	38
-39	-20
29	10
-50	-6
-2	31
-1	-7
-34	47
-12	-20
22	39
-7	14
5	22
42	8
-26	-11
9	-1
-25	11
42	25
36	34
-36	13
-29	-31
-33	40
28	12
3	-20
10	-24
-28	37
17	47
-30	20
49	27
-44	13
29	-4
-16	23
-26	40
44	-42
-49	25
-27	34
-30	-17
26	36
-4	-33
-11	-1
-10	-40
34	-12
-50	-45
-44	-34
22	1
49	39
27	-24
-27	-11
-44	-30
15	48
-2	33
-44	-43
-35	-37
-7	-15
-35	15
6	-23
5	-48
46	-26
17	37
16	27
-30	-17
6	-46
35	-18
-29	-17
-50	-14
24	-43
-14	-23
-8	5
29	27
43	-17
43	35
38	-13
41	-3
10	14
45	43
1	29
12	-37
-48	4
-26	41
-34	26
26	28
-32	38
22	18
-3	-16
7	-21
29	-21
36	39
-17	-25
20	-42
27	-34
-17	11
-45	-17
45	-23
29	5
-23	-31
-22	35
3	27
-10	-14
37	40
-37	-8
-25	0
-36	22
26	15
45	-31
-50	-36
-13	7
6	-6
14	38
24	49
7	-39
-13	-1
-22	-37
32	-39
-16	-16
-2	-40
46	0
-3	-43
-37	31
7	-23
-11	12
-35	-38
-6	-50
31	-45
-35	3
5	3
20	-18
10	-4
-39	-16
-28	20
29	23
-50	-20
30	-16
